/usr/sbin/mysqld, Version: 8.0.32 (MySQL Community Server - GPL). started with:
Tcp port: 3306  Unix socket: /var/run/mysqld/mysqld.sock
Time                 Id Command    Argument
2024-06-26T15:22:03.712275Z	    0 Execute	CREATE TABLE performance_schema.innodb_redo_log_files(
`FILE_ID` BIGINT NOT NULL COMMENT 'Id of the file.',
`FILE_NAME` VARCHAR(2000) NOT NULL COMMENT 'Path to the file.',
`START_LSN` BIGINT NOT NULL COMMENT 'LSN of the first block in the file.',
`END_LSN` BIGINT NOT NULL COMMENT 'LSN after the last block in the file.',
`SIZE_IN_BYTES` BIGINT NOT NULL COMMENT 'Size of the file (in bytes).',
`IS_FULL` TINYINT NOT NULL COMMENT '1 iff file has no free space inside.',
`CONSUMER_LEVEL` INT NOT NULL COMMENT 'All redo log consumers registered on smaller levels than this value, have already consumed this file.'
)engine = 'performance_schema'
2024-06-26T15:22:55.296463Z	   28 Query	SET character_set_results = NULL
2024-06-26T15:22:55.297766Z	   28 Query	SET autocommit=1
2024-06-26T15:22:55.302112Z	   28 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:55.303844Z	   28 Query	SELECT @@session.transaction_isolation
2024-06-26T15:22:55.316778Z	   28 Query	SELECT WORD FROM INFORMATION_SCHEMA.KEYWORDS WHERE RESERVED=1 ORDER BY WORD
2024-06-26T15:22:55.353248Z	   28 Query	SELECT @@character_set_database, @@sql_mode
2024-06-26T15:22:55.425273Z	   29 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:55.426836Z	   29 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:55.429016Z	   29 Query	SET character_set_results = NULL
2024-06-26T15:22:55.430421Z	   29 Query	SET autocommit=1
2024-06-26T15:22:55.431933Z	   29 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:55.451780Z	   30 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:55.452803Z	   30 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:55.453838Z	   30 Query	SET character_set_results = NULL
2024-06-26T15:22:55.454747Z	   30 Query	SET autocommit=1
2024-06-26T15:22:55.455705Z	   30 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:55.475650Z	   31 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:55.477249Z	   31 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:55.479143Z	   31 Query	SET character_set_results = NULL
2024-06-26T15:22:55.480569Z	   31 Query	SET autocommit=1
2024-06-26T15:22:55.482202Z	   31 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:55.504983Z	   32 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:55.506046Z	   32 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:55.507755Z	   32 Query	SET character_set_results = NULL
2024-06-26T15:22:55.509051Z	   32 Query	SET autocommit=1
2024-06-26T15:22:55.510239Z	   32 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:55.538922Z	   33 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:55.540257Z	   33 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:55.542953Z	   33 Query	SET character_set_results = NULL
2024-06-26T15:22:55.544405Z	   33 Query	SET autocommit=1
2024-06-26T15:22:55.545377Z	   33 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:55.565935Z	   34 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:55.566888Z	   34 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:55.568042Z	   34 Query	SET character_set_results = NULL
2024-06-26T15:22:55.568768Z	   34 Query	SET autocommit=1
2024-06-26T15:22:55.569778Z	   34 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:55.592002Z	   35 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:55.593606Z	   35 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:55.595587Z	   35 Query	SET character_set_results = NULL
2024-06-26T15:22:55.596712Z	   35 Query	SET autocommit=1
2024-06-26T15:22:55.597782Z	   35 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:55.620439Z	   36 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:55.621950Z	   36 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:55.623700Z	   36 Query	SET character_set_results = NULL
2024-06-26T15:22:55.625313Z	   36 Query	SET autocommit=1
2024-06-26T15:22:55.627084Z	   36 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:55.650894Z	   37 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:55.652405Z	   37 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
2024-06-26T15:22:55.654259Z	   37 Query	SET character_set_results = NULL
2024-06-26T15:22:55.655972Z	   37 Query	SET autocommit=1
2024-06-26T15:22:55.657842Z	   37 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:56.120106Z	   28 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME LIKE '%' HAVING TABLE_TYPE IN ('TABLE','VIEW',null,null,null) ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:56.126041Z	   28 Query	SELECT TABLE_SCHEMA, NULL, TABLE_NAME, COLUMN_NAME,CASE  WHEN UPPER(DATA_TYPE)='DECIMAL' THEN 3 WHEN UPPER(DATA_TYPE)='DECIMAL UNSIGNED' THEN 3 WHEN UPPER(DATA_TYPE)='TINYINT' THEN CASE WHEN LOCATE('ZEROFILL', UPPER(COLUMN_TYPE)) = 0 AND LOCATE('UNSIGNED', UPPER(COLUMN_TYPE)) = 0 AND LOCATE('(1)', COLUMN_TYPE) != 0 THEN -7 ELSE -6 END  WHEN UPPER(DATA_TYPE)='TINYINT UNSIGNED' THEN CASE WHEN LOCATE('ZEROFILL', UPPER(COLUMN_TYPE)) = 0 AND LOCATE('UNSIGNED', UPPER(COLUMN_TYPE)) = 0 AND LOCATE('(1)', COLUMN_TYPE) != 0 THEN -7 ELSE -6 END  WHEN UPPER(DATA_TYPE)='BOOLEAN' THEN 16 WHEN UPPER(DATA_TYPE)='SMALLINT' THEN 5 WHEN UPPER(DATA_TYPE)='SMALLINT UNSIGNED' THEN 5 WHEN UPPER(DATA_TYPE)='INT' THEN 4 WHEN UPPER(DATA_TYPE)='INT UNSIGNED' THEN 4 WHEN UPPER(DATA_TYPE)='FLOAT' THEN 7 WHEN UPPER(DATA_TYPE)='FLOAT UNSIGNED' THEN 7 WHEN UPPER(DATA_TYPE)='DOUBLE' THEN 8 WHEN UPPER(DATA_TYPE)='DOUBLE UNSIGNED' THEN 8 WHEN UPPER(DATA_TYPE)='NULL' THEN 0 WHEN UPPER(DATA_TYPE)='TIMESTAMP' THEN 93 WHEN UPPER(DATA_TYPE)='BIGINT' THEN -5 WHEN UPPER(DATA_TYPE)='BIGINT UNSIGNED' THEN -5 WHEN UPPER(DATA_TYPE)='MEDIUMINT' THEN 4 WHEN UPPER(DATA_TYPE)='MEDIUMINT UNSIGNED' THEN 4 WHEN UPPER(DATA_TYPE)='DATE' THEN 91 WHEN UPPER(DATA_TYPE)='TIME' THEN 92 WHEN UPPER(DATA_TYPE)='DATETIME' THEN 93 WHEN UPPER(DATA_TYPE)='YEAR' THEN 91 WHEN UPPER(DATA_TYPE)='VARCHAR' THEN 12 WHEN UPPER(DATA_TYPE)='VARBINARY' THEN -3 WHEN UPPER(DATA_TYPE)='BIT' THEN -7 WHEN UPPER(DATA_TYPE)='JSON' THEN -1 WHEN UPPER(DATA_TYPE)='ENUM' THEN 1 WHEN UPPER(DATA_TYPE)='SET' THEN 1 WHEN UPPER(DATA_TYPE)='TINYBLOB' THEN -3 WHEN UPPER(DATA_TYPE)='TINYTEXT' THEN 12 WHEN UPPER(DATA_TYPE)='MEDIUMBLOB' THEN -4 WHEN UPPER(DATA_TYPE)='MEDIUMTEXT' THEN -1 WHEN UPPER(DATA_TYPE)='LONGBLOB' THEN -4 WHEN UPPER(DATA_TYPE)='LONGTEXT' THEN -1 WHEN UPPER(DATA_TYPE)='BLOB' THEN -4 WHEN UPPER(DATA_TYPE)='TEXT' THEN -1 WHEN UPPER(DATA_TYPE)='CHAR' THEN 1 WHEN UPPER(DATA_TYPE)='BINARY' THEN -2 WHEN UPPER(DATA_TYPE)='GEOMETRY' THEN -2 WHEN UPPER(DATA_TYPE)='UNKNOWN' THEN 1111 WHEN UPPER(DATA_TYPE)='POINT' THEN -2 WHEN UPPER(DATA_TYPE)='LINESTRING' THEN -2 WHEN UPPER(DATA_TYPE)='POLYGON' THEN -2 WHEN UPPER(DATA_TYPE)='MULTIPOINT' THEN -2 WHEN UPPER(DATA_TYPE)='MULTILINESTRING' THEN -2 WHEN UPPER(DATA_TYPE)='MULTIPOLYGON' THEN -2 WHEN UPPER(DATA_TYPE)='GEOMETRYCOLLECTION' THEN -2 WHEN UPPER(DATA_TYPE)='GEOMCOLLECTION' THEN -2 ELSE 1111 END  AS DATA_TYPE, UPPER(CASE WHEN UPPER(DATA_TYPE)='TINYINT' THEN CASE WHEN LOCATE('ZEROFILL', UPPER(COLUMN_TYPE)) = 0 AND LOCATE('UNSIGNED', UPPER(COLUMN_TYPE)) = 0 AND LOCATE('(1)', COLUMN_TYPE) != 0 THEN 'BIT' WHEN LOCATE('UNSIGNED', UPPER(COLUMN_TYPE)) != 0 AND LOCATE('UNSIGNED', UPPER(DATA_TYPE)) = 0 THEN 'TINYINT UNSIGNED' ELSE DATA_TYPE END  WHEN LOCATE('UNSIGNED', UPPER(COLUMN_TYPE)) != 0 AND LOCATE('UNSIGNED', UPPER(DATA_TYPE)) = 0 AND LOCATE('SET', UPPER(DATA_TYPE)) <> 1 AND LOCATE('ENUM', UPPER(DATA_TYPE)) <> 1 THEN CONCAT(DATA_TYPE, ' UNSIGNED') WHEN UPPER(DATA_TYPE)='POINT' THEN 'GEOMETRY' WHEN UPPER(DATA_TYPE)='LINESTRING' THEN 'GEOMETRY' WHEN UPPER(DATA_TYPE)='POLYGON' THEN 'GEOMETRY' WHEN UPPER(DATA_TYPE)='MULTIPOINT' THEN 'GEOMETRY' WHEN UPPER(DATA_TYPE)='MULTILINESTRING' THEN 'GEOMETRY' WHEN UPPER(DATA_TYPE)='MULTIPOLYGON' THEN 'GEOMETRY' WHEN UPPER(DATA_TYPE)='GEOMETRYCOLLECTION' THEN 'GEOMETRY' WHEN UPPER(DATA_TYPE)='GEOMCOLLECTION' THEN 'GEOMETRY' ELSE UPPER(DATA_TYPE) END) AS TYPE_NAME,UPPER(CASE WHEN UPPER(DATA_TYPE)='DATE' THEN 10 WHEN UPPER(DATA_TYPE)='TIME'  THEN 8+(CASE WHEN DATETIME_PRECISION>0 THEN DATETIME_PRECISION+1 ELSE DATETIME_PRECISION END) WHEN UPPER(DATA_TYPE)='DATETIME' OR  UPPER(DATA_TYPE)='TIMESTAMP'  THEN 19+(CASE WHEN DATETIME_PRECISION>0 THEN DATETIME_PRECISION+1 ELSE DATETIME_PRECISION END) WHEN UPPER(DATA_TYPE)='YEAR' THEN 4 WHEN UPPER(DATA_TYPE)='TINYINT' AND LOCATE('ZEROFILL', UPPER(COLUMN_TYPE)) = 0 AND LOCATE('UNSIGNED', UPPER(COLUMN_TYPE)) = 0 AND LOCATE('(1)', COLUMN_TYPE) != 0 THEN 1 WHEN UPPER(DATA_TYPE)='MEDIUMINT' AND LOCATE('UNSIGNED', UPPER(COLUMN_TYPE)) != 0 THEN 8 WHEN UPPER(DATA_TYPE)='JSON' THEN 1073741824 WHEN UPPER(DATA_TYPE)='GEOMETRY' THEN 65535 WHEN UPPER(DATA_TYPE)='POINT' THEN 65535 WHEN UPPER(DATA_TYPE)='LINESTRING' THEN 65535 WHEN UPPER(DATA_TYPE)='POLYGON' THEN 65535 WHEN UPPER(DATA_TYPE)='MULTIPOINT' THEN 65535 WHEN UPPER(DATA_TYPE)='MULTILINESTRING' THEN 65535 WHEN UPPER(DATA_TYPE)='MULTIPOLYGON' THEN 65535 WHEN UPPER(DATA_TYPE)='GEOMETRYCOLLECTION' THEN 65535 WHEN UPPER(DATA_TYPE)='GEOMCOLLECTION' THEN 65535 WHEN CHARACTER_MAXIMUM_LENGTH IS NULL THEN NUMERIC_PRECISION WHEN CHARACTER_MAXIMUM_LENGTH > 2147483647 THEN 2147483647 ELSE CHARACTER_MAXIMUM_LENGTH END) AS COLUMN_SIZE,65535 AS BUFFER_LENGTH,UPPER(CASE WHEN UPPER(DATA_TYPE)='DECIMAL' THEN NUMERIC_SCALE WHEN UPPER(DATA_TYPE)='FLOAT' OR UPPER(DATA_TYPE)='DOUBLE' THEN CASE WHEN NUMERIC_SCALE IS NULL THEN 0 ELSE NUMERIC_SCALE END ELSE NULL END) AS DECIMAL_DIGITS,10 AS NUM_PREC_RADIX,CASE WHEN IS_NULLABLE='NO' THEN 0 ELSE CASE WHEN IS_NULLABLE='YES' THEN 1 ELSE 2 END END AS NULLABLE,COLUMN_COMMENT AS REMARKS,COLUMN_DEFAULT AS COLUMN_DEF,0 AS SQL_DATA_TYPE,0 AS SQL_DATETIME_SUB,CASE WHEN CHARACTER_OCTET_LENGTH > 2147483647 THEN 2147483647 ELSE CHARACTER_OCTET_LENGTH END AS CHAR_OCTET_LENGTH,ORDINAL_POSITION, IS_NULLABLE, NULL AS SCOPE_CATALOG, NULL AS SCOPE_SCHEMA, NULL AS SCOPE_TABLE, NULL AS SOURCE_DATA_TYPE,IF (EXTRA LIKE '%auto_increment%','YES','NO') AS IS_AUTOINCREMENT, IF (EXTRA LIKE '%GENERATED%','YES','NO') AS IS_GENERATEDCOLUMN FROM INFORMATION_SCHEMA.COLUMNS WHERE TABLE_SCHEMA = 'blog' AND COLUMN_NAME LIKE '%' ORDER BY TABLE_SCHEMA, TABLE_NAME, ORDINAL_POSITION
2024-06-26T15:23:03.167294Z	   28 Query	set session transaction read only
2024-06-26T15:23:03.170379Z	   28 Query	SET autocommit=0
2024-06-26T15:23:03.338151Z	   28 Query	select p1_0.id,p1_0.category_name,p1_0.created,p1_0.location,p1_0.title from posts p1_0 order by p1_0.id limit 0,10
2024-06-26T15:23:03.352646Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Programming'
2024-06-26T15:23:03.363216Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Random'
2024-06-26T15:23:03.365949Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Math'
2024-06-26T15:23:03.373103Z	   28 Query	commit
2024-06-26T15:23:03.374074Z	   28 Query	SET autocommit=1
2024-06-26T15:23:03.376040Z	   28 Query	set session transaction read write
2024-06-26T15:23:05.151130Z	   28 Query	set session transaction read only
2024-06-26T15:23:05.151972Z	   28 Query	SET autocommit=0
2024-06-26T15:23:05.157451Z	   28 Query	select p1_0.id,c1_0.name,c1_0.description,p1_0.created,p1_0.location,p1_0.title from posts p1_0 left join categories c1_0 on c1_0.name=p1_0.category_name where p1_0.id=2
2024-06-26T15:23:05.159249Z	   28 Query	commit
2024-06-26T15:23:05.160389Z	   28 Query	SET autocommit=1
2024-06-26T15:23:05.161236Z	   28 Query	set session transaction read write
2024-06-26T15:23:10.779602Z	   28 Query	set session transaction read only
2024-06-26T15:23:10.782504Z	   28 Query	SET autocommit=0
2024-06-26T15:23:10.787059Z	   28 Query	select p1_0.id,p1_0.category_name,p1_0.created,p1_0.location,p1_0.title from posts p1_0 order by p1_0.id limit 0,10
2024-06-26T15:23:10.795587Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Programming'
2024-06-26T15:23:10.802994Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Random'
2024-06-26T15:23:10.809034Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Math'
2024-06-26T15:23:10.816995Z	   28 Query	commit
2024-06-26T15:23:10.821221Z	   28 Query	SET autocommit=1
2024-06-26T15:23:10.827083Z	   28 Query	set session transaction read write
2024-06-26T15:23:13.205846Z	   28 Query	set session transaction read only
2024-06-26T15:23:13.209949Z	   28 Query	SET autocommit=0
2024-06-26T15:23:13.213001Z	   28 Query	select p1_0.id,c1_0.name,c1_0.description,p1_0.created,p1_0.location,p1_0.title from posts p1_0 left join categories c1_0 on c1_0.name=p1_0.category_name where p1_0.id=4
2024-06-26T15:23:13.216091Z	   28 Query	commit
2024-06-26T15:23:13.217719Z	   28 Query	SET autocommit=1
2024-06-26T15:23:13.218990Z	   28 Query	set session transaction read write
2024-06-26T15:23:16.612714Z	   28 Query	set session transaction read only
2024-06-26T15:23:16.614148Z	   28 Query	SET autocommit=0
2024-06-26T15:23:16.616874Z	   28 Query	select p1_0.id,c1_0.name,c1_0.description,p1_0.created,p1_0.location,p1_0.title from posts p1_0 left join categories c1_0 on c1_0.name=p1_0.category_name where p1_0.id=4
2024-06-26T15:23:16.618738Z	   28 Query	commit
2024-06-26T15:23:16.619887Z	   28 Query	SET autocommit=1
2024-06-26T15:23:16.620983Z	   28 Query	set session transaction read write
2024-06-26T15:23:19.261510Z	   28 Query	set session transaction read only
2024-06-26T15:23:19.262998Z	   28 Query	SET autocommit=0
2024-06-26T15:23:19.265863Z	   28 Query	select p1_0.id,p1_0.category_name,p1_0.created,p1_0.location,p1_0.title from posts p1_0 order by p1_0.id limit 0,10
2024-06-26T15:23:19.268294Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Programming'
2024-06-26T15:23:19.270713Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Random'
2024-06-26T15:23:19.272792Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Math'
2024-06-26T15:23:19.274740Z	   28 Query	commit
2024-06-26T15:23:19.276598Z	   28 Query	SET autocommit=1
2024-06-26T15:23:19.278445Z	   28 Query	set session transaction read write
2024-06-26T15:23:20.923966Z	   28 Query	set session transaction read only
2024-06-26T15:23:20.925576Z	   28 Query	SET autocommit=0
2024-06-26T15:23:20.928808Z	   28 Query	select p1_0.id,c1_0.name,c1_0.description,p1_0.created,p1_0.location,p1_0.title from posts p1_0 left join categories c1_0 on c1_0.name=p1_0.category_name where p1_0.id=4
2024-06-26T15:23:20.931733Z	   28 Query	commit
2024-06-26T15:23:20.933843Z	   28 Query	SET autocommit=1
2024-06-26T15:23:20.935781Z	   28 Query	set session transaction read write
2024-06-26T15:23:24.139157Z	   28 Query	set session transaction read only
2024-06-26T15:23:24.140787Z	   28 Query	SET autocommit=0
2024-06-26T15:23:24.144234Z	   28 Query	select p1_0.id,p1_0.category_name,p1_0.created,p1_0.location,p1_0.title from posts p1_0 order by p1_0.id limit 0,10
2024-06-26T15:23:24.146944Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Programming'
2024-06-26T15:23:24.149360Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Random'
2024-06-26T15:23:24.151673Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Math'
2024-06-26T15:23:24.153269Z	   28 Query	commit
2024-06-26T15:23:24.154152Z	   28 Query	SET autocommit=1
2024-06-26T15:23:24.154976Z	   28 Query	set session transaction read write
2024-06-26T15:23:25.995780Z	   28 Query	set session transaction read only
2024-06-26T15:23:25.996965Z	   28 Query	SET autocommit=0
2024-06-26T15:23:25.999058Z	   28 Query	select p1_0.id,c1_0.name,c1_0.description,p1_0.created,p1_0.location,p1_0.title from posts p1_0 left join categories c1_0 on c1_0.name=p1_0.category_name where p1_0.id=3
2024-06-26T15:23:26.000823Z	   28 Query	commit
2024-06-26T15:23:26.001793Z	   28 Query	SET autocommit=1
2024-06-26T15:23:26.002791Z	   28 Query	set session transaction read write
2024-06-26T15:23:35.408834Z	   28 Query	set session transaction read only
2024-06-26T15:23:35.411234Z	   28 Query	SET autocommit=0
2024-06-26T15:23:35.414064Z	   28 Query	select p1_0.id,p1_0.category_name,p1_0.created,p1_0.location,p1_0.title from posts p1_0 order by p1_0.id limit 0,10
2024-06-26T15:23:35.416288Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Programming'
2024-06-26T15:23:35.418200Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Random'
2024-06-26T15:23:35.419660Z	   28 Query	select c1_0.name,c1_0.description from categories c1_0 where c1_0.name='Math'
2024-06-26T15:23:35.420895Z	   28 Query	commit
2024-06-26T15:23:35.421508Z	   28 Query	SET autocommit=1
2024-06-26T15:23:35.422114Z	   28 Query	set session transaction read write
2024-06-26T15:23:35.848937Z	   28 Query	set session transaction read only
2024-06-26T15:23:35.850361Z	   28 Query	SET autocommit=0
